jud,uat,ALTII_pct,CĂLIN GEORGESCU_pct,ELENA-VALERICA LASCONI_pct,GEORGE-NICOLAE SIMION_pct,HUNOR KELEMEN_pct,ION-MARCEL CIOLACU_pct,NICOLAE-IONEL CIUCĂ_pct,Prezenta,Castigator,Procent castigator,Lat,Long,Mediu
CARAȘ-SEVERIN,MEHADIA,7,21.51,10.29,18.84,0.87,35.34,6.15,44.74,ION-MARCEL CIOLACU,35.34,44.92257921,22.37785075,RURAL
CARAȘ-SEVERIN,MEHADICA,7.88,20.2,11.33,25.62,0.49,22.66,11.82,40.23,GEORGE-NICOLAE SIMION,25.62,45.0715258,22.18225606,RURAL
CARAȘ-SEVERIN,MUNICIPIUL CARANSEBEȘ,13.51,22.07,17.15,16.41,0.67,22.52,7.67,37.59,ION-MARCEL CIOLACU,22.52,45.42121042,22.21617777,URBAN
CARAȘ-SEVERIN,MUNICIPIUL REȘIȚA,15.67,21.42,19.06,14.09,1.27,20.71,7.77,35.76,CĂLIN GEORGESCU,21.42,45.29894795,21.93604963,URBAN
CARAȘ-SEVERIN,MĂURENI,8.48,34.6,7.41,16.47,1.17,28.75,3.12,46.5,CĂLIN GEORGESCU,34.6,45.43470442,21.50829928,RURAL
CARAȘ-SEVERIN,NAIDĂȘ,7.35,18.71,14.92,15.14,1.34,34.97,7.57,53.96,ION-MARCEL CIOLACU,34.97,44.87748322,21.5731661,RURAL
CARAȘ-SEVERIN,OBREJA,7.63,25.7,9.91,23.27,0.44,22.03,11.01,51.31,CĂLIN GEORGESCU,25.7,45.49789213,22.27634277,RURAL
CARAȘ-SEVERIN,OCNA DE FIER,8.44,17.86,10.39,11.69,0,21.43,30.19,52.97,NICOLAE-IONEL CIUCĂ,30.19,45.34194051,21.77029118,RURAL
CARAȘ-SEVERIN,ORAȘ ANINA,9.55,19.86,9.28,18.62,0.98,23.26,18.46,29.19,ION-MARCEL CIOLACU,23.26,45.05549999,21.8696151,URBAN
CARAȘ-SEVERIN,ORAȘ BOCȘA,10.31,23.64,13.06,18.52,0.63,26.81,7.03,33.26,ION-MARCEL CIOLACU,26.81,45.39434147,21.74828847,URBAN
CARAȘ-SEVERIN,ORAȘ BĂILE HERCULANE,12.37,20.14,12.51,16.19,0.88,29.62,8.29,61.68,ION-MARCEL CIOLACU,29.62,44.89215815,22.44917556,URBAN
CARAȘ-SEVERIN,ORAȘ MOLDOVA NOUĂ,7.95,21.6,10.35,17.96,0.65,35.89,5.59,31.95,ION-MARCEL CIOLACU,35.89,44.74624531,21.6676057,URBAN
CARAȘ-SEVERIN,ORAȘ ORAVIȚA,10.04,30.05,12.49,17.84,0.63,23.99,4.96,37.72,CĂLIN GEORGESCU,30.05,45.06053371,21.71845401,URBAN
CARAȘ-SEVERIN,ORAȘ OȚELU ROȘU,12.25,26.52,13.14,16.2,0.86,25.81,5.22,38.17,CĂLIN GEORGESCU,26.52,45.52861182,22.37372524,URBAN
CARAȘ-SEVERIN,POJEJENA,7.55,19.27,6.65,17.78,0.99,39.62,8.14,45,ION-MARCEL CIOLACU,39.62,44.80467456,21.54195461,RURAL
CARAȘ-SEVERIN,PRIGOR,6.82,19.48,8.12,21.54,0.87,37.23,5.95,49.08,ION-MARCEL CIOLACU,37.23,44.99230276,22.10958904,RURAL
CARAȘ-SEVERIN,PĂLTINIȘ,10.01,29.01,9.12,18.68,0.88,20.88,11.43,43.5,CĂLIN GEORGESCU,29.01,45.39649494,22.11734313,RURAL
CARAȘ-SEVERIN,RAMNA,7.43,19.44,5.04,16.47,1.04,12.61,37.98,54.21,NICOLAE-IONEL CIUCĂ,37.98,45.46618098,21.70919876,RURAL
CARAȘ-SEVERIN,RUSCA MONTANĂ,7.68,26.5,8.33,27.17,0.33,27,3,41.56,GEORGE-NICOLAE SIMION,27.17,45.61326418,22.40973399,RURAL
CARAȘ-SEVERIN,RĂCĂȘDIA,4.77,21.88,11.4,17.1,0.92,21.57,22.34,41.24,NICOLAE-IONEL CIUCĂ,22.34,44.99774469,21.58682156,RURAL
CARAȘ-SEVERIN,SACU,6.81,28.24,5.81,27.08,1.5,26.74,3.82,48.61,CĂLIN GEORGESCU,28.24,45.5732231,22.1243863,RURAL
CARAȘ-SEVERIN,SASCA MONTANĂ,8.44,17.2,15.29,19.75,0.64,28.66,10.03,52.3,ION-MARCEL CIOLACU,28.66,44.89298809,21.72038619,RURAL
CARAȘ-SEVERIN,SICHEVIȚA,3.58,20.17,8.15,22.03,0.57,24.32,21.17,43.17,ION-MARCEL CIOLACU,24.32,44.7083158,21.83146692,RURAL
CARAȘ-SEVERIN,SLATINA-TIMIȘ,5.92,23.21,9.59,16.04,0.9,37.46,6.9,46.77,ION-MARCEL CIOLACU,37.46,45.25537284,22.3150906,RURAL
CARAȘ-SEVERIN,SOCOL,3.68,17.05,4.3,29.34,0,37.79,7.83,39.54,ION-MARCEL CIOLACU,37.79,44.84119147,21.43150156,RURAL
CARAȘ-SEVERIN,TEREGOVA,5.36,19.37,8.2,15.95,0.07,23.77,27.27,43.68,NICOLAE-IONEL CIUCĂ,27.27,45.1995,22.13821818,RURAL
CARAȘ-SEVERIN,TICVANIU MARE,4.5,26.8,12.59,18.88,0.72,32.19,4.32,37.69,ION-MARCEL CIOLACU,32.19,45.1720909,21.64856475,RURAL
CARAȘ-SEVERIN,TOPLEȚ,6.91,19.05,8.01,29.61,0.49,28.64,7.28,40.61,GEORGE-NICOLAE SIMION,29.61,44.79836415,22.35195289,RURAL
CARAȘ-SEVERIN,TURNU RUIENI,6.66,24.65,9.47,19.95,0.55,16.35,22.38,47.43,CĂLIN GEORGESCU,24.65,45.37954278,22.38267719,RURAL
CARAȘ-SEVERIN,TÂRNOVA,8.93,31.74,9.24,11.09,0.31,17.26,21.42,48.33,CĂLIN GEORGESCU,31.74,45.33181969,21.99954396,RURAL
CARAȘ-SEVERIN,VERMEȘ,7.13,22.11,14.85,17.49,0.66,28.05,9.74,52.42,ION-MARCEL CIOLACU,28.05,45.5273959,21.64912481,RURAL
CARAȘ-SEVERIN,VRANI,5.36,23.66,9.82,14.06,1.12,25,20.98,56.6,ION-MARCEL CIOLACU,25,45.02605179,21.48304961,RURAL
CARAȘ-SEVERIN,VĂLIUG,8.61,32.05,18.4,16.32,0.89,15.73,8.01,50.89,CĂLIN GEORGESCU,32.05,45.2024467,22.02969441,RURAL
CARAȘ-SEVERIN,VĂRĂDIA,6.91,20.73,9.79,14.78,0.58,33.78,13.44,46.57,ION-MARCEL CIOLACU,33.78,45.08482396,21.52948051,RURAL
CARAȘ-SEVERIN,ZORLENȚU MARE,6.76,9.35,5.61,11.37,0.43,60.43,6.04,77.11,ION-MARCEL CIOLACU,60.43,45.46379497,21.97290698,RURAL
CARAȘ-SEVERIN,ZĂVOI,7.39,23.28,10.51,15.58,0.69,16.27,26.28,49.28,NICOLAE-IONEL CIUCĂ,26.28,45.38323864,22.54733369,RURAL
CARAȘ-SEVERIN,ȘOPOTU NOU,5.76,8.41,7.21,15.62,1.44,23.56,37.98,51.09,NICOLAE-IONEL CIUCĂ,37.98,44.7961624,21.85522839,RURAL
CLUJ,AGHIREȘU,7.03,17.11,10.38,12.24,33.68,11.7,7.87,42.4,HUNOR KELEMEN,33.68,46.86905998,23.25859455,RURAL
CLUJ,AITON,10.7,19.31,18.93,9.18,16.44,9.37,16.06,61.5,CĂLIN GEORGESCU,19.31,46.67785504,23.73874223,RURAL
CLUJ,ALUNIȘ,8.89,25.45,7.38,22.39,1.27,15.27,19.34,44.96,CĂLIN GEORGESCU,25.45,47.05183557,23.74606623,RURAL
CLUJ,APAHIDA,15.27,24.02,28.85,12.01,2.52,9.06,8.26,61.18,ELENA-VALERICA LASCONI,28.85,46.79721267,23.74002318,RURAL
CLUJ,AȘCHILEU,6.24,17.27,8.55,12.17,3.12,18.26,34.38,54.47,NICOLAE-IONEL CIUCĂ,34.38,46.9806352,23.46911811,RURAL
CLUJ,BACIU,13.26,15.2,31.1,8.69,18.28,7.22,6.25,61.09,ELENA-VALERICA LASCONI,31.1,46.82089942,23.4854723,RURAL
CLUJ,BELIȘ,12.02,20.38,15.69,19.94,2.35,20.23,9.38,64.89,CĂLIN GEORGESCU,20.38,46.61417158,22.92663413,RURAL
CLUJ,BOBÂLNA,11.44,17.88,6.58,17.17,2,17.74,27.18,66.33,NICOLAE-IONEL CIUCĂ,27.18,47.13207829,23.65541289,RURAL
CLUJ,BONȚIDA,8.83,27.19,15.57,17.38,9.54,11.57,9.92,48.51,CĂLIN GEORGESCU,27.19,46.90065127,23.82434706,RURAL
CLUJ,BORȘA,11.02,20.23,7.92,13.49,1.47,11.88,34.02,65.92,NICOLAE-IONEL CIUCĂ,34.02,46.92203588,23.64935956,RURAL
CLUJ,BUZA,3.77,11.29,5.91,14.78,39.25,16.67,8.33,42.44,HUNOR KELEMEN,39.25,46.90776103,24.16487195,RURAL
CLUJ,BĂIȘOARA,10.38,28.51,10.49,19.27,0.46,22.81,8.1,52.95,CĂLIN GEORGESCU,28.51,46.579082,23.37500306,RURAL
CLUJ,CEANU MARE,7.54,20.3,12.05,27.84,1.67,23.39,7.22,42.81,GEORGE-NICOLAE SIMION,27.84,46.65192974,23.95652844,RURAL
CLUJ,CHINTENI,13.96,19.77,27.79,10.35,6.52,14.4,7.22,64.59,ELENA-VALERICA LASCONI,27.79,46.88627096,23.57043793,RURAL
CLUJ,CHIUIEȘTI,10.77,20.43,8,21.52,0.49,14.02,24.78,55.48,NICOLAE-IONEL CIUCĂ,24.78,47.32387705,23.91539514,RURAL
CLUJ,CIUCEA,7,17.23,10.22,18.21,0.14,17.09,30.11,58.95,NICOLAE-IONEL CIUCĂ,30.11,46.95399225,22.83363377,RURAL
CLUJ,CIURILA,14.11,16.75,22.48,15.99,1.51,11.95,17.22,73.98,ELENA-VALERICA LASCONI,22.48,46.64485358,23.54167501,RURAL
CLUJ,COJOCNA,8.28,24.52,13.65,20.01,13.3,15.51,4.72,43.36,CĂLIN GEORGESCU,24.52,46.7340888,23.84643127,RURAL
CLUJ,CORNEȘTI,10.46,16.74,8.67,13.45,3.89,17.79,29,66.63,NICOLAE-IONEL CIUCĂ,29,47.02518084,23.69307722,RURAL
CLUJ,CUZDRIOARA,12.51,24.45,14.05,23.48,1.35,15.59,8.57,42.46,CĂLIN GEORGESCU,24.45,47.17960146,23.92300717,RURAL
CLUJ,CÂȚCĂU,7.54,18.42,7.06,12.81,0.46,9.37,44.36,84.71,NICOLAE-IONEL CIUCĂ,44.36,47.23481769,23.7946325,RURAL
CLUJ,CĂIANU,8.25,16.6,9.81,13.67,14.09,11.06,26.51,51.49,NICOLAE-IONEL CIUCĂ,26.51,46.81517058,23.91661579,RURAL
CLUJ,CĂLĂRAȘI,5.48,23.6,15,18.84,16.51,10.47,10.12,45.02,CĂLIN GEORGESCU,23.6,46.48779714,23.85432954,RURAL
CLUJ,CĂLĂȚELE,6.04,21.36,11.52,20.36,12.3,20.58,7.83,45.22,CĂLIN GEORGESCU,21.36,46.74350788,23.02190666,RURAL
CLUJ,CĂMĂRAȘU,7.19,24.07,8.78,13.16,2.13,21.41,23.27,41.53,CĂLIN GEORGESCU,24.07,46.79003795,24.11966652,RURAL
CLUJ,CĂPUȘU MARE,6.67,13.62,11.16,12.75,28.35,12.43,15.04,51.63,HUNOR KELEMEN,28.35,46.77862615,23.23818271,RURAL
CLUJ,CĂTINA,10.04,19.9,9.34,14.36,9,15.22,22.15,46.49,NICOLAE-IONEL CIUCĂ,22.15,46.85457247,24.16773253,RURAL
CLUJ,CĂȘEIU,10.65,27.22,11.62,21.58,0.46,14.01,14.46,47.91,CĂLIN GEORGESCU,27.22,47.23004608,23.86764781,RURAL
CLUJ,DĂBÂCA,9.68,25.54,11.35,15.19,2.84,17.53,17.86,54.07,CĂLIN GEORGESCU,25.54,46.96619882,23.69481522,RURAL
CLUJ,FELEACU,13.01,12.87,30.76,7.26,19.3,6.02,10.75,61.87,ELENA-VALERICA LASCONI,30.76,46.70558649,23.65446306,RURAL
CLUJ,FIZEȘU GHERLII,8.61,22.5,8.72,19.55,17.2,11.31,12.13,42.22,CĂLIN GEORGESCU,22.5,47.0017197,23.95799131,RURAL
CLUJ,FLOREȘTI,15.43,19.15,36.97,9.4,6.45,5.66,6.93,57.1,ELENA-VALERICA LASCONI,36.97,46.73573785,23.47548543,RURAL
CLUJ,FRATA,7.9,24.04,6.6,15.73,1.22,35.29,9.21,40.71,ION-MARCEL CIOLACU,35.29,46.70163172,24.04275046,RURAL
CLUJ,GEACA,9.23,18.28,9.84,12.66,12.03,22.03,15.94,56.69,ION-MARCEL CIOLACU,22.03,46.87733921,24.07152491,RURAL
CLUJ,GILĂU,11.54,24.38,15.34,14.84,5.95,10.38,17.57,55.76,CĂLIN GEORGESCU,24.38,46.72691515,23.33759266,RURAL
CLUJ,GÂRBĂU,7.36,15.55,13.43,9.75,32.29,9.02,12.6,61.94,HUNOR KELEMEN,32.29,46.83611271,23.37311609,RURAL
CLUJ,IARA,12.06,23.76,10.57,21.44,1.72,17.09,13.34,44.07,CĂLIN GEORGESCU,23.76,46.53885349,23.51912387,RURAL
CLUJ,ICLOD,9.99,30.76,16.61,14.28,1.26,13.96,13.14,46.54,CĂLIN GEORGESCU,30.76,46.99608544,23.81188712,RURAL
CLUJ,IZVORU CRIȘULUI,3.88,5.76,5.76,6.48,70.75,3.89,3.46,56.82,HUNOR KELEMEN,70.75,46.84476181,23.12095026,RURAL
CLUJ,JICHIȘU DE JOS,9.15,25.65,11.73,14.31,1.59,16.3,21.27,55.08,CĂLIN GEORGESCU,25.65,47.11814462,23.76595031,RURAL
CLUJ,JUCU,12.75,22.24,22.24,13.93,5.67,15.71,7.45,57.05,CĂLIN GEORGESCU,22.24,46.85167807,23.80554513,RURAL
CLUJ,LUNA,9.14,29.35,14.47,20,2.94,13.17,10.92,39.11,CĂLIN GEORGESCU,29.35,46.48458747,23.93704184,RURAL
CLUJ,MICA,8.04,22.22,12.62,17.49,7.38,14.05,18.21,48.93,CĂLIN GEORGESCU,22.22,47.12712633,23.97766257,RURAL
CLUJ,MIHAI VITEAZU,10.61,23.97,17.35,16.45,13.37,10.78,7.48,44.89,CĂLIN GEORGESCU,23.97,46.53951399,23.72773844,RURAL
CLUJ,MINTIU GHERLII,12.55,29.42,10.53,18.53,0.79,19.83,8.36,45.24,CĂLIN GEORGESCU,29.42,47.06754725,23.92251744,RURAL
CLUJ,MOCIU,12.02,22.26,9.29,16.3,9.03,15.07,16.04,44.74,CĂLIN GEORGESCU,22.26,46.79521366,24.03454721,RURAL
CLUJ,MOLDOVENEȘTI,5.42,19.1,10.93,11.95,40.57,8.49,3.54,48.43,HUNOR KELEMEN,40.57,46.47483058,23.69553836,RURAL
CLUJ,MUNICIPIUL CLUJ-NAPOCA,16.59,10.76,40.48,7.38,8.66,8.27,7.86,66.15,ELENA-VALERICA LASCONI,40.48,46.78316828,23.61192577,URBAN
CLUJ,MUNICIPIUL CÂMPIA TURZII,12.68,21.9,18.63,16.91,4.01,15.9,9.97,42.54,CĂLIN GEORGESCU,21.9,46.53906924,23.87553613,URBAN
CLUJ,MUNICIPIUL DEJ,15.43,20.76,18.59,14.77,5.95,16.19,8.31,44.95,CĂLIN GEORGESCU,20.76,47.1285,23.877475,URBAN
CLUJ,MUNICIPIUL GHERLA,11.81,17.42,17.88,13.4,10.45,18.3,10.75,49.66,ION-MARCEL CIOLACU,18.3,47.0118165,23.8823593,URBAN
CLUJ,MUNICIPIUL TURDA,14.26,20.12,22.62,18.28,4.67,13.24,6.81,44.76,ELENA-VALERICA LASCONI,22.62,46.58588246,23.81048696,URBAN
CLUJ,MĂGURI-RĂCĂTĂU,10.24,26.6,9.21,20.51,0.74,25.85,6.84,36.58,CĂLIN GEORGESCU,26.6,46.57858926,23.11924401,RURAL
CLUJ,MĂNĂSTIRENI,9.47,14.94,9.29,20.77,11.66,24.04,9.84,50.22,ION-MARCEL CIOLACU,24.04,46.78690791,23.10773933,RURAL
CLUJ,MĂRGĂU,10.66,19.28,13.79,14.58,1.57,14.58,25.55,52.02,NICOLAE-IONEL CIUCĂ,25.55,46.716124,22.88477738,RURAL
CLUJ,MĂRIȘEL,6.72,26.19,9.38,14.85,0,9.24,33.61,58.9,NICOLAE-IONEL CIUCĂ,33.61,46.67263025,23.14085738,RURAL
CLUJ,NEGRENI,11.38,29.15,9.04,19.26,0.96,14.36,15.85,51.77,CĂLIN GEORGESCU,29.15,46.95924762,22.74095593,RURAL
CLUJ,ORAȘ HUEDIN,9.89,16.41,14,14.69,23.14,11.89,9.97,42.33,HUNOR KELEMEN,23.14,46.87696467,23.01418006,URBAN
CLUJ,PANTICEU,7.44,14.16,7.58,13.59,0.43,14.02,42.78,57.13,NICOLAE-IONEL CIUCĂ,42.78,47.04353225,23.55552995,RURAL
CLUJ,PETREȘTII DE JOS,9.19,15.45,15.6,33.67,0.58,13.27,12.24,56.31,GEORGE-NICOLAE SIMION,33.67,46.58301835,23.62516966,RURAL
CLUJ,PLOSCOȘ,9.66,17.76,11.2,17.37,0,34.36,9.65,50,ION-MARCEL CIOLACU,34.36,46.65172662,23.84028771,RURAL
CLUJ,POIENI,11.3,26.01,13.39,19.34,0.44,20.39,9.15,48.24,CĂLIN GEORGESCU,26.01,46.86036953,22.82282046,RURAL
CLUJ,PĂLATCA,8.61,14.23,3.61,12.42,8.42,12.22,40.48,63.56,NICOLAE-IONEL CIUCĂ,40.48,46.86765296,23.98639318,RURAL
CLUJ,RECEA-CRISTUR,3.74,10.25,7.61,6.95,0.55,7.72,63.18,95.83,NICOLAE-IONEL CIUCĂ,63.18,47.11344681,23.54176135,RURAL
CLUJ,RIȘCA,6.66,19.38,13.33,11.67,0.42,37.71,10.83,41.58,ION-MARCEL CIOLACU,37.71,46.71885396,23.13214148,RURAL
CLUJ,SIC,1.82,3.64,2.73,1.37,88.01,1.82,0.61,35.81,HUNOR KELEMEN,88.01,46.92863126,23.90024779,RURAL
CLUJ,SUATU,4.74,11.01,4.74,14.68,50.61,9.48,4.74,55.04,HUNOR KELEMEN,50.61,46.75483259,23.96608467,RURAL
CLUJ,SÂNCRAIU,3.55,1.93,5.88,6.29,75.46,4.16,2.74,78.55,HUNOR KELEMEN,75.46,46.82641321,22.97238267,RURAL
CLUJ,SÂNMĂRTIN,5.56,8.61,5.19,12.15,4.13,15.21,49.17,82.19,NICOLAE-IONEL CIUCĂ,49.17,47.00959026,24.07016113,RURAL
CLUJ,SÂNPAUL,7.75,20.36,13.57,18.13,1.7,16.76,21.74,54.66,NICOLAE-IONEL CIUCĂ,21.74,46.90290967,23.41387146,RURAL
CLUJ,SĂCUIEU,8.57,24.27,7.74,25.1,0.63,13.81,19.87,43.66,GEORGE-NICOLAE SIMION,25.1,46.78296139,22.81444418,RURAL
CLUJ,SĂNDULEȘTI,10.58,22.75,18.26,14.98,0.94,7.58,24.91,59.78,NICOLAE-IONEL CIUCĂ,24.91,46.58776294,23.72541113,RURAL
CLUJ,SĂVĂDISLA,8.46,14.89,13.54,7.14,41.92,7.33,6.72,62.27,HUNOR KELEMEN,41.92,46.66614983,23.4369701,RURAL
CLUJ,TRITENII DE JOS,9.04,28.89,13.79,20.72,5.14,11.37,11.06,35.03,CĂLIN GEORGESCU,28.89,46.58905416,24.00769655,RURAL
CLUJ,TURENI,7.96,17.3,16.14,14.12,13.38,13.59,17.52,54.69,NICOLAE-IONEL CIUCĂ,17.52,46.64106059,23.67073638,RURAL
CLUJ,UNGURAȘ,5.45,12.31,4.99,6.5,50.06,14.29,6.39,41.78,HUNOR KELEMEN,50.06,47.09200576,24.06885025,RURAL
CLUJ,VAD,6.59,16.83,10.23,13.53,0.52,16.74,35.56,72.97,NICOLAE-IONEL CIUCĂ,35.56,47.20427883,23.71303134,RURAL
CLUJ,VALEA IERII,7.28,19.05,10.64,19.05,0.84,37.54,5.6,47.81,ION-MARCEL CIOLACU,37.54,46.57505849,23.25595823,RURAL
CLUJ,VIIȘOARA,8.2,26.11,11.37,16.94,12.65,17.05,7.67,40.73,CĂLIN GEORGESCU,26.11,46.56651087,23.93526349,RURAL
CLUJ,VULTURENI,11.48,13.79,9.5,12.63,9.73,36.27,6.6,74.64,ION-MARCEL CIOLACU,36.27,46.96167978,23.56948443,RURAL
CLUJ,ȚAGA,8.68,18.02,11.08,18.69,2.67,18.83,22.03,54.07,NICOLAE-IONEL CIUCĂ,22.03,46.94406767,24.04614074,RURAL
CONSTANȚA,23 AUGUST,8.14,38.27,11.17,17.55,0.34,14.26,10.27,50.12,CĂLIN GEORGESCU,38.27,43.92416249,28.55509588,RURAL
CONSTANȚA,ADAMCLISI,7.19,28.5,9.58,18.32,0.24,25.87,10.3,49.46,CĂLIN GEORGESCU,28.5,44.12147443,27.95635159,RURAL
CONSTANȚA,AGIGEA,15.51,26.66,20.84,14.3,0.29,16.41,5.99,61.83,CĂLIN GEORGESCU,26.66,44.09009949,28.59002747,RURAL
